Parameters;pbr_precision-mean;pbr_precision-std;pbr_recall-mean;pbr_recall-std;pbr_f1-score-mean;pbr_f1-score-std;inq_precision-mean;inq_precision-std;inq_recall-mean;inq_recall-std;inq_f1-score-mean;inq_f1-score-std;irr_precision-mean;irr_precision-std;irr_recall-mean;irr_recall-std;irr_f1-score-mean;irr_f1-score-std;macro avg_precision-mean;macro avg_precision-std;macro avg_recall-mean;macro avg_recall-std;macro avg_f1-score-mean;macro avg_f1-score-std;accuracy-mean;accuracy-std;time-mean;time-std
KNN_k=1_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5968172016220945;0.005221182232637237;0.9709393715093197;0.019379944905108783;0.7392148411548125;0.009510689394916613;0.19893906720736482;0.0017403940775457495;0.32364645716977325;0.0064599816350362545;0.24640494705160415;0.0031702297983055394;0.5855778071205009;0.012035171822239996;489.0067974805832;21.164239962594564
KNN_k=2_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5965321739328384;0.005021641528605749;0.9709393715093197;0.019379944905108783;0.738995048061591;0.009359525673564562;0.19884405797761281;0.0016738805095352517;0.32364645716977325;0.0064599816350362545;0.24633168268719702;0.0031198418911881813;0.5855778071205009;0.012035171822239996;521.1612439155579;30.819183761542025
KNN_k=3_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5959592648668812;0.005140415474934794;0.9709393715093197;0.019379944905108783;0.7385578991455656;0.009522156880750721;0.19865308828896042;0.0017134718249782678;0.32364645716977325;0.0064599816350362545;0.24618596638185516;0.0031740522935835695;0.5855778071205009;0.012035171822239996;493.796851849556;19.817973541337118
KNN_k=4_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.603097613458529;0.0006777794986371675;1.0;0.0;0.7524151114468929;0.0005273491153395636;0.2010325378195097;0.00022592649954571842;0.33333333333333337;5.551115123125783e-17;0.25080503714896435;0.0001757830384465053;0.603097613458529;0.0006777794986371675;497.54578468799593;20.44532441622122
KNN_k=5_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.603097613458529;0.0006777794986371675;1.0;0.0;0.7524151114468929;0.0005273491153395636;0.2010325378195097;0.00022592649954571842;0.33333333333333337;5.551115123125783e-17;0.25080503714896435;0.0001757830384465053;0.603097613458529;0.0006777794986371675;498.38199656009675;20.93533232681487
KNN_k=6_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6022107276995305;0.0024115797762055947;0.9963730569948186;0.010880829015544045;0.7506885427271998;0.004949564866998474;0.20073690923317686;0.0008038599254018629;0.33212435233160625;0.003626943005181349;0.2502295142423999;0.0016498549556661598;0.6009066901408451;0.006277328020342175;501.8772473096848;21.0721527457561
KNN_k=7_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6022107276995305;0.0024115797762055947;0.9963730569948186;0.010880829015544045;0.7506885427271998;0.004949564866998474;0.20073690923317686;0.0008038599254018629;0.33212435233160625;0.003626943005181349;0.2502295142423999;0.0016498549556661598;0.6009066901408451;0.006277328020342175;495.80821068286895;21.444431704276106
KNN_k=8_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6022107276995305;0.0024115797762055947;0.9963730569948186;0.010880829015544045;0.7506885427271998;0.004949564866998474;0.20073690923317686;0.0008038599254018629;0.33212435233160625;0.003626943005181349;0.2502295142423999;0.0016498549556661598;0.6009066901408451;0.006277328020342175;493.314656829834;20.787025816125045
KNN_k=9_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6022107276995305;0.0024115797762055947;0.9963730569948186;0.010880829015544045;0.7506885427271998;0.004949564866998474;0.20073690923317686;0.0008038599254018629;0.33212435233160625;0.003626943005181349;0.2502295142423999;0.0016498549556661598;0.6009066901408451;0.006277328020342175;493.0264792442322;20.219579332602844
KNN_k=10_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.597870303749751;0.005433746889917063;0.9787315793015274;0.0215444694157563;0.7422686430751988;0.010366593203390635;0.19929010124991703;0.0018112489633056916;0.32624385976717585;0.0071814898052520925;0.24742288102506632;0.0034555310677968783;0.5902726428012521;0.013096832977220689;500.2929244041443;18.796807836603403
KNN_k=11_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5969147843083162;0.005374733078235269;0.9748354754054237;0.02085792029505797;0.7404132711103821;0.01012478485109359;0.19897159476943874;0.0017915776927450934;0.32494515846847455;0.00695264009835265;0.24680442370346073;0.003374928283697861;0.5879252249608765;0.012794395957970859;499.92868158817294;20.4598060525721
KNN_k=12_;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5959592648668812;0.005140415474934794;0.9709393715093197;0.019379944905108783;0.7385578991455656;0.009522156880750721;0.19865308828896042;0.0017134718249782678;0.32364645716977325;0.0064599816350362545;0.24618596638185516;0.0031740522935835695;0.5855778071205009;0.012035171822239996;503.0087263584137;19.498663466270372
