Parameters;precision-pbr-mean;precision-pbr-std;recall-pbr-mean;recall-pbr-std;f1-score-pbr-mean;f1-score-pbr-std;auc_roc-pbr-mean;auc_roc-pbr-std;accuracy-pbr-mean;accuracy-pbr-std;time-pbr-mean;time-pbr-std;precision-inq-mean;precision-inq-std;recall-inq-mean;recall-inq-std;f1-score-inq-mean;f1-score-inq-std;auc_roc-inq-mean;auc_roc-inq-std;accuracy-inq-mean;accuracy-inq-std;time-inq-mean;time-inq-std;precision-irr-mean;precision-irr-std;recall-irr-mean;recall-irr-std;f1-score-irr-mean;f1-score-irr-std;auc_roc-irr-mean;auc_roc-irr-std;accuracy-irr-mean;accuracy-irr-std;time-irr-mean;time-irr-std;precision;recall;f1-score;auc_roc;accuracy;time
OCSVM_kernel-rbf_scale_01_;0.12143200231275993;0.0022023381294256333;0.8824106449106448;0.025459183674426168;0.2134786747932857;0.004036366495927619;0.91442565059114;0.006403479266041986;0.8167767916708566;0.0023882397790914267;1.518060564994812;0.03520635336330152;0.057715593921155384;0.0017636528159877315;0.8709090909090909;0.03654500225862144;0.10825458745433458;0.0033616154640621547;0.8585146533360819;0.013228828107543696;0.707904479822288;0.004928727927232178;1.2678431272506714;0.02538659774730385;0.14171484635671466;0.0019487389095537318;0.8881905659107732;0.015244243158363412;0.24442917267618508;0.003464888202104669;0.5836466769173079;0.01259254405255135;0.2757226607732157;0.0020387735794715313;3.542707347869873;0.01737431383285442;0.10695414753020999;0.8805034339101696;0.18872081164126844;0.7855289936148432;0.6001346440887868;2.1095370133717855
OCSVM_kernel-rbf_scale_02_;0.15147928661982724;0.003944838523982585;0.7864121989121988;0.034168892149883494;0.25401171269588907;0.0072534146612450385;0.9164098222385306;0.006975129893941484;0.8698883295526911;0.0013606931650684277;2.711167883872986;0.08125688790957494;0.07490051941427436;0.003028028674994846;0.7827272727272727;0.03866576421479405;0.13671596272338007;0.005617202741793777;0.8684376932591219;0.014222434695541162;0.7987782302850797;0.002291262265348521;2.1223029613494875;0.025445642689636734;0.1564579481659576;0.0034661719690245395;0.791954780970325;0.023880572945174545;0.2612907840212911;0.0061035626359992575;0.6112739629249174;0.012208267443354423;0.40944384069042916;0.0035578435904386778;6.507396626472473;0.03873367138437653;0.12761258473335305;0.7870314175365989;0.21733948648018675;0.79870715947419;0.6927034668427333;3.7802891572316484
OCSVM_kernel-rbf_scale_03_;0.18185630752549137;0.00623750239059101;0.6917783605283605;0.037262473882724086;0.2879717494889905;0.010912337520990568;0.9149853645905613;0.008142457352986123;0.9036616807532549;0.0012301940969091825;3.7245110511779784;0.008128570611534533;0.09115975586886936;0.005078305633808311;0.6827272727272726;0.04498852011512226;0.1608394606282306;0.009137620616702412;0.8726591596234453;0.0146784454846457;0.8550166604961126;0.001557181847079815;3.0236348152160644;0.0631962689549783;0.1795663110163742;0.0037563238608723662;0.6931202476280196;0.023974798922959135;0.2852264208599322;0.006765263384894988;0.6405801354806544;0.012078866055590111;0.5419335380398983;0.002323603276847022;9.506503295898437;0.08719908284583977;0.15086079147024498;0.6892086269612175;0.2446792103257178;0.8094082198982203;0.7668706264297552;5.418216387430827
OCSVM_kernel-rbf_scale_04_;0.20669148009847094;0.011955674563919641;0.5964452214452215;0.05168630014982858;0.30693750878594944;0.01991531316272331;0.9134931055882116;0.008587324328643729;0.9242355730794684;0.0009297700030501822;4.886188435554504;0.058761322911814004;0.10444629728015871;0.005755369165036566;0.5890909090909091;0.03677045166573944;0.17743007673483877;0.009952839347556575;0.8722168109668109;0.01484413071922509;0.8888189559422436;0.001220085675918842;3.919132041931152;0.07449006938996594;0.2176326982197651;0.003818167832912805;0.596630778547877;0.024163799064763736;0.318883127978118;0.007313449743803184;0.6668194841240297;0.01177256443243869;0.6639863032528018;0.0043502168508373;13.004756355285645;0.16409576385322325;0.17625682519946492;0.594055636361336;0.26775023783296875;0.8175098002263508;0.825680277424838;7.270025610923767
OCSVM_kernel-rbf_scale_05_;0.23816146678004305;0.01358009448606848;0.4941093628593629;0.050233486375237446;0.3212383109656744;0.02280235832257007;0.9123252032472516;0.009051354129561723;0.9413379657131673;0.0006781822654571283;6.0806886672973635;0.12747686383482015;0.11915539248432014;0.007104535765966672;0.49818181818181817;0.03586015076966549;0.19230342694966285;0.011892495553975107;0.8708164124235551;0.015015074375796618;0.9148463532025175;0.0010698395614068858;4.800650024414063;0.07988247735303436;0.2778423200438666;0.004043970892371592;0.49520557163044215;0.015600500934128814;0.35592147511254224;0.0068093605913228505;0.6951313809107479;0.012358381785833721;0.7636612829917225;0.002473482479163085;16.90409462451935;0.11812070928980667;0.21171972643607662;0.49583225089054106;0.28982107100929316;0.8260909988605182;0.873281867302469;9.261811105410258
OCSVM_kernel-rbf_scale_06_;0.25926290598402585;0.01910590439635842;0.394531857031857;0.04078809360817883;0.31281062773229484;0.026682953627584435;0.9094881997417316;0.009852806132365801;0.9512620687092316;0.0010246823464642747;7.203996205329895;0.13676539174038554;0.132341496035832;0.010753150755348898;0.3918181818181818;0.03866576421479406;0.19784071606893094;0.016940439024774462;0.8703125644197073;0.01520527526561743;0.9353942984079969;0.0006358964841657843;5.780322337150574;0.0770311229270442;0.39893251412446745;0.008648879292624326;0.3963730569948187;0.020743008746092473;0.39748581614693645;0.013730117801246883;0.7215546729611627;0.013069928531257033;0.8416424130834237;0.0020811197915592216;20.27519824504852;0.26494974973989044;0.26351230538144177;0.39424103194828586;0.30271238664938743;0.8337851457075338;0.9094329267335507;11.086505595842999
OCSVM_kernel-rbf_scale_07_;0.2958167193410382;0.031765659819748625;0.2985382672882673;0.0463523166301696;0.2969666204259309;0.03913136891591104;0.9081216025817438;0.009961747067055611;0.9603624423161303;0.0011145724252901174;8.408063411712646;0.15607295883634315;0.14548102125478676;0.015243491235888428;0.29909090909090913;0.044247612813228934;0.19564389349683056;0.02334993706832152;0.8678096440596439;0.015389101505106773;0.9501666049611256;0.0005842182094801766;6.540866756439209;0.09935080729040206;0.5717386753160955;0.013723611173990822;0.2978023013256174;0.023958063706508482;0.3912693303296547;0.023215768124558545;0.7451676542397602;0.013105200971247502;0.8780154586005443;0.0023086137217755956;23.771155428886413;2.059172582562506;0.3376788053039735;0.2984771592349313;0.29462661475080537;0.840366300293716;0.9295148352926;12.906695199012757
OCSVM_kernel-rbf_scale_08_;0.33062204777593457;0.028861333257902667;0.1983343045843046;0.030185141483582267;0.24764296993305024;0.03174723491009802;0.9073386419892474;0.010155725925683572;0.9661874715855563;0.0005823988928507865;9.485257601737976;0.17057201118475354;0.17825008659473576;0.01941252976401101;0.19545454545454546;0.03181818181818181;0.18630902216834505;0.024892041118596275;0.8648745104102247;0.015333043723666038;0.9653831914105886;0.00046093667523096815;7.395979714393616;0.13643942927423244;0.7546866050870924;0.009748664813789122;0.19844492295269497;0.015336263585463281;0.31402106445967376;0.02001759270742107;0.7658017066413116;0.013075834509057072;0.8857827520552028;0.001754663655964948;31.19485354423523;3.7139951505746254;0.4211862464859209;0.19741125766384834;0.249324352187023;0.8460049530135946;0.939117805017116;16.025363620122274
OCSVM_kernel-rbf_scale_09_;0.3586467163790141;0.06307278462248506;0.1002039627039627;0.02948022859304148;0.1562525416169433;0.041940899517007586;0.9067539322433369;0.010247624510629098;0.9697569989454005;0.0007059294014803314;10.619396018981934;0.09206872170366333;0.25081000626822725;0.067219796985145;0.09727272727272726;0.040051619585292166;0.13966537288195363;0.0514674304422768;0.8630413832199547;0.01541352837947491;0.9759533506108848;0.0006849315068493091;8.235769963264465;0.08753607928144755;0.9413458350992657;0.013075667477000197;0.0990915819931364;0.016276939341545185;0.1788798630766505;0.02681257501695262;0.7847071832936068;0.01292215627683597;0.880342198565368;0.002023076808246673;27.666886401176452;0.2369367356982488;0.5169341859155024;0.09885609065660879;0.15826592585851582;0.851500832918966;0.9420175160405511;15.507350794474283
OCSVM_kernel-rbf_auto_01_;0.11671018540680636;0.002144957338854212;0.8893599456099455;0.024716877913609683;0.20633716632982724;0.003936761749162432;0.9134365368346197;0.006056415441594737;0.8072057106098004;0.0021686757159120763;1.3325733423233033;0.015892928919847126;0.05686644190876078;0.001094767587309995;0.8845454545454545;0.030437580077787667;0.1068602388520374;0.0021252951488762357;0.8621876073661788;0.01307334776925604;0.6989818585708997;0.005475479362772619;1.0636653900146484;0.015508234033069238;0.14237449445748812;0.0021770854521253368;0.8951968239014871;0.018148424764579556;0.24567514950747146;0.003919161431362496;0.5886080065233057;0.012694457588453206;0.2749357511281458;0.0012713425270391516;3.2782171964645386;0.028249409308987106;0.10531704059101843;0.8897007413522958;0.186290851563112;0.7880773835747014;0.593707773436282;1.89148530960083
