epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.018425850816016404;0.006989294281244743;0.001200304593429837;0.0005892411884344869;-0.565190030119629;0.6054289937523725
5;0.012384197833523524;0.002841755132925462;0.0008154875796225963;0.00034198649157330085;-0.02597608843990873;0.03664936226446764
