Parameters;mse-mean;mse-std;mae-mean;mae-std;r2-mean;r2-std;time-mean;time-std
SVR_kernel linear scale_;0.004133824873746037;0.0002375153297308627;0.061239333378466175;0.0019835558031285417;-20.06423905712338;8.034076348534747;3.1765087604522706;0.40893070874926507
SVR_kernel linear auto_;0.004133824873746037;0.0002375153297308627;0.061239333378466175;0.0019835558031285417;-20.06423905712338;8.034076348534747;3.229606819152832;0.48627400624648714
SVR_kernel rbf scale_;0.00378218787969421;0.000486108658412021;0.0586750462691609;0.003730719007007753;-17.74746398835076;6.585493215326377;3.657507538795471;0.3186208288401927
SVR_kernel rbf auto_;0.0094881394754541;0.00011411101606872851;0.09660722797867669;0.00014172333976408347;-47.17428730047681;17.530995207543146;0.6264979362487793;0.08957841056323368
SVR_kernel sigmoid auto_;0.009503136806822418;0.00012484405241962727;0.09668415979036313;0.00020038024846191492;-47.2388752907482;17.549172467810454;0.5343388319015503;0.0845976938683552
SVR_kernel sigmoid scale_;251.92960129951354;10.938605501138095;11.733418430537602;0.24499552111289213;-1281721.8749243212;469389.60601961287;300.5834236383438;13.142523161402512
SVR_kernel poly g2 auto_;0.009539253904828064;0.00010943362140781585;0.0968695583857192;0.00011966378423751268;-47.440348391464525;17.63640488916986;0.3261625051498413;0.06237850411696895
SVR_kernel poly g2 scale_;0.0036975104492661766;0.00044965862073977064;0.05777126457178228;0.0033741413661177284;-17.34482205923045;6.402049350391829;2.7476824283599854;0.38116142078887333
SVR_kernel poly g3 auto_;0.009522865186072127;0.00011228986546284631;0.09678519477932808;0.00013338202343385954;-47.35341463866158;17.597628962026917;0.31972129344940187;0.04771650760133056
SVR_kernel poly g3 scale_;0.005281523928348452;0.00043600242893444043;0.0707045379701574;0.002680916129042101;-25.430097819272277;9.360435138029187;3.0878330945968626;0.4072626263659334
SVR_kernel poly g4 auto_;0.00951268806080056;0.00010723463200264542;0.09673270234750239;0.0001185022177782413;-47.309875469230136;17.591681242848523;0.3247171401977539;0.08657849078493726
SVR_kernel poly g4 scale_;0.0069828537422917;0.00031958738544375875;0.08216569323972997;0.0015593445449060858;-34.219065784855495;12.6484330954642;4.239142680168152;0.6566735133451569
SVR_kernel poly g5 scale_;0.008214406089177942;0.00022592998281938042;0.0895555175396928;0.0008585963347357067;-40.5832392911589;15.040191940944583;5.623249483108521;0.6374808135280042
SVR_kernel poly g5 auto_;0.009497690799855157;0.00011363412682803254;0.09665546573090361;0.00013497490880983883;-47.221391737650826;17.54373382394786;0.2552643775939941;0.02020743687191208
SVR_kernel poly g6 auto_;0.009494345791226589;0.00011377991177041909;0.09663821632331757;0.00013378019094572766;-47.203679907171235;17.53608955951506;0.26723546981811525;0.03876763886434302
