epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.02558768711341198;0.006525621734427057;0.001716689176320631;0.000452989413064274;-0.8882355641602036;0.8129910253936506
5;0.016279165773620957;0.002023057366888399;0.0011090623088433746;0.000446143925389643;-0.06804827672845479;0.09836061655591348
