epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.03396001207223136;0.004289540516210461;0.003138817569751629;0.0012669715203543614;-0.017808406538382705;0.07904239307701282
5;0.03402480112550073;0.002524284909290567;0.0030642088366890736;0.001180216631507539;-0.0013310251899385506;0.06212702493318363
