epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.016721656844371584;0.0012142788209642868;0.0016710515350837416;0.000668447903838271;0.004616784126466456;0.02010012242282121
5;0.01687382393595608;0.0022451665604933044;0.0016693705149609952;0.0006798450076735625;0.009039393260988104;0.030170808554144803
