epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.012329077989670034;0.0010177005467795158;0.0007953697822803647;0.0003271147210101005;-0.0034226877380649895;0.010164076287374126
5;0.011770776793120562;0.0007932027147824629;0.0007856568491190552;0.0003269369307843772;0.009898453098312976;0.010595369962325562
