epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.045688693978540515;0.010775527153533995;0.004614589455601261;0.0015430016153982996;-0.9376904121504749;0.8007517526410449
5;0.03395070305163565;0.0059720847284905065;0.003140586284691905;0.0010365782211365683;-0.2585251398932121;0.29127324467000515
