epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.005694133626166118;0.0004869527191982352;0.00024294905184569533;0.0001467087243846117;0.02191108763116608;0.016921163282272195
5;0.004919950732641063;0.0005193433938286767;0.00022984501293657052;0.00014204955216075857;0.08125495899449019;0.040553032069567
