Parameters;mse-mean;mse-std;mae-mean;mae-std;r2-mean;r2-std;time-mean;time-std
KNR_1_;0.00030393482688432166;0.00022669730157649497;0.0055366207625934406;0.0002999927750551908;-1.566454524696186;1.7659526312995197;3144.0130299568177;886.8212372906897
KNR_2_;0.00020656480185361788;0.00016678289721324397;0.005163145761988369;0.0002410448508263666;-0.5898486383929004;0.48816542475165886;2405.390997982025;4.270753371018977
KNR_3_;0.00019102351856707163;0.0001605729789887792;0.005068390209422393;0.0001716731646123956;-0.4491634487966544;0.30762663674727697;5129.86923429966;4434.155085781328
KNR_4_;0.0001751951478938531;0.00015651346491036202;0.004952709070104371;0.0001792335062310805;-0.2992392352775731;0.19297337262997255;2826.699253487587;26.29571621146334
KNR_5_;0.00016759843092858825;0.0001588465321365992;0.004889145156769382;0.00018321032937277447;-0.21637091036504258;0.12722547907940499;3275.7652332544326;763.2038450113961
KNR_6_;0.00016449769402991372;0.0001574274865971971;0.004852599663516257;0.00016572581079285685;-0.19054849898038384;0.13438800776202167;4714.98016192913;1225.595191489037
KNR_7_;0.0001603434704318002;0.00015712582754298708;0.004800653862333898;0.000174765252695317;-0.14879249026251445;0.10108754175421893;2586.0043836593627;36.560176342342295
KNR_8_;0.00015802022771971018;0.00015774231523618313;0.004773760717588087;0.00015808484251269447;-0.1231262272305522;0.08209199877507767;2546.029338026047;13.481428189273203
KNR_9_;0.00015834705714070849;0.00015761027864025852;0.004778317144050751;0.00016079100716302926;-0.12672488405451882;0.08139264510474307;3804.937085413933;1023.2168326393919
KNR_10_;0.00015673135606981823;0.00015808448880719257;0.004751672855709854;0.00015244718111484385;-0.10968162506921848;0.06487971659099138;2570.0153092861174;190.19268054551648
KNR_11_;0.00015528610020028858;0.00015684312516669124;0.004739813784025446;0.00014899275825764187;-0.09822099415237609;0.06507506426949183;2493.8631718873976;19.729453976735225
KNR_12_;0.00015468285867762223;0.0001573780901292008;0.004730665238522156;0.00014067605963967783;-0.08953337491723382;0.05850684066047531;2484.0023435592652;13.610380809829827
KNR_13_;0.00015347481686033812;0.0001577512972079553;0.004712825109252324;0.00014068690776420227;-0.0764604974361082;0.05044325076569606;3847.986728358269;925.4705600952242
KNR_14_;0.00015304812491964497;0.0001580835751844889;0.0047140670003132734;0.00014134363331470818;-0.07143124035724038;0.04741820974746716;2469.5268201828003;5.973789176810511
KNR_15_;0.00015227634338098962;0.00015808800866511845;0.004710320108210035;0.00012937170733650377;-0.06410198803220692;0.043161957476295504;2498.662663626671;36.35515100090062
KNR_16_;0.00015152036947203764;0.00015848149335658438;0.004697426355362565;0.0001313493035738676;-0.055385464647617275;0.036659669287996466;2577.034228205681;39.46448773786319
KNR_17_;0.000151336181220767;0.00015863697532502658;0.004688083821869135;0.00013030916324781265;-0.05285388377093475;0.032046201854633694;4970.955645275116;190.58040793528102
KNR_18_;0.00015108056721446336;0.0001589701912779;0.004687539223168562;0.00013827508794020285;-0.049292263433669915;0.030334090750435666;4963.238049769401;242.59486332905078
KNR_19_;0.00015050072400931813;0.00015841312943352698;0.004683713363334944;0.00013694536456884576;-0.044794745304891706;0.026592873380389747;4009.2711802482604;467.0711462326491
KNR_20_;0.00015032207901645206;0.00015846876063541646;0.004682802701883398;0.00013918674641745724;-0.04277119657693845;0.029110977420613682;3512.4498010873795;74.08791728638049
KNR_21_;0.00014976119945683355;0.00015840855201590756;0.00467664414954441;0.00013897106636239333;-0.03758061733041048;0.028434872805603997;3368.789953422546;12.602949107592702
KNR_22_;0.00014941614033101084;0.00015841148829278876;0.004676315509686808;0.00014284356613118355;-0.034153344881322066;0.026775054556315497;2976.4035464286803;393.85135692670536
KNR_23_;0.00014897748093469987;0.0001580685008719371;0.00466915085954306;0.00013631310189213456;-0.030799253065719755;0.025505366547483383;2531.4072285175325;14.051324674766757
KNR_24_;0.00014874735028885068;0.00015830693424562123;0.004668867723105312;0.00013710567441026472;-0.027731365474146962;0.024127712301943046;2537.735576343536;8.503655019915497
KNR_25_;0.000148742020229236;0.00015834026921604258;0.0046650678439376266;0.00012947691966692476;-0.02779734326531621;0.024187020925683884;2586.3679736375807;111.32781394610284
KNR_26_;0.0001487181068731672;0.00015852014243953556;0.004663665183598412;0.00012660623849115792;-0.027066025246882286;0.023937859342612458;5162.260380744934;71.36297242560269
KNR_27_;0.00014839867219884536;0.00015845183744572013;0.0046619780194341615;0.00013127240865315226;-0.02417813372233806;0.022381799614701412;5115.759517264366;256.25423841163547
KNR_28_;0.00014829143141081145;0.0001586499678491502;0.004662205848740935;0.000132202364637678;-0.02245981948934541;0.02073801979174006;4005.9543784379957;440.91201757864553
KNR_29_;0.00014809220218216882;0.00015875225632450932;0.004656988970546753;0.00013089607328537059;-0.020193294873581836;0.020342271406382735;3500.1114162921904;100.22716170244001
KNR_30_;0.00014798895195135002;0.00015889852957991205;0.004659482605140185;0.00013135934494809835;-0.018714242209391874;0.019149449455625772;3371.2678567647936;6.292694622002781
