epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.03234583582040958;0.009535378594774107;0.0027879742304206417;0.0012209266067633533;-0.6882982709757457;0.5054815624239248
5;0.022382674856969462;0.0047674751391232435;0.0019672449271470275;0.0006125267962440435;-0.21918196336301246;0.2322082093688257
