Parameters;mse-mean;mse-std;mae-mean;mae-std;r2-mean;r2-std;time-mean;time-std
KNR_1_;0.01773185700122747;0.005279909710837424;0.06623837967843066;0.007077016393769694;-0.786304337321584;0.3682231562296244;48.00586369037628;11.975265480891194
KNR_2_;0.014017641806259137;0.0037939998288530194;0.0641569169002307;0.005472692563945272;-0.4048786503413327;0.18490158196793155;37.87120792865753;0.4126094174781864
KNR_3_;0.012601295487525116;0.003442954472182359;0.062435907213565144;0.004636227813542767;-0.25808473609002663;0.13785462728788436;23.384837746620178;6.709812251385031
KNR_4_;0.012129071264579802;0.003420969766123431;0.06161870977319093;0.005917681846645491;-0.20237628680631436;0.07130655424680007;20.475997161865234;0.9792674028049838
KNR_5_;0.01165071456017972;0.003475375611801704;0.060303235576909975;0.006403012364072662;-0.14883843043253864;0.059549823163693706;20.285612511634827;0.615466164504743
KNR_6_;0.011328792579864634;0.0034823586562320063;0.05951186296486961;0.006589217642568977;-0.11427654330276064;0.06575398413390281;19.32363624572754;0.9631170060586449
KNR_7_;0.01100531037866308;0.0033550486834321193;0.058230072931124574;0.0064346878200220075;-0.08299487800365875;0.05812044232459396;13.95571219921112;4.757132549499207
KNR_8_;0.010823080128834383;0.0034554909352167303;0.05754401933065858;0.006587211809654938;-0.06134201924082235;0.05549579169226082;10.492305779457093;0.1496098835442428
KNR_9_;0.01063135553438937;0.0033843144165387816;0.057332514081180105;0.006234178997985314;-0.0427390907300622;0.07028989122611352;10.520953679084778;0.28025254634482677
KNR_10_;0.010492570340810201;0.003433181578651268;0.05708947722512303;0.005998012763822102;-0.026714614815329274;0.06919857672019035;10.439550805091859;0.1307468367166569
KNR_11_;0.010403791818759474;0.003331853392240489;0.056740888402570556;0.005764527680449448;-0.02003079690401377;0.06912648464275242;10.419968819618225;0.08470404946778792
KNR_12_;0.010273558811304888;0.0033029824903534296;0.05619296429761461;0.005622290395644247;-0.0063885469114072;0.06533385317102477;10.407265424728394;0.05944284592460713
KNR_13_;0.010207077420470103;0.0032357455928278297;0.056092180428978414;0.0054632038191508485;-0.0009766550956526899;0.06034753837271624;10.368211102485656;0.09177030566967398
KNR_14_;0.010113263008157115;0.0031189241219463024;0.056169860491937805;0.005305964041929541;0.005715518264554409;0.056905608151822724;10.423935675621033;0.1167331857761054
KNR_15_;0.010118208081356312;0.0031198065526503926;0.05622650146039944;0.00530602171550226;0.005121943132413975;0.055524189711183856;10.218406462669373;0.07636904609349411
KNR_16_;0.0100501212728827;0.0031482345470715428;0.05602514541574398;0.005330988167540292;0.013464863701228291;0.05112756386185877;10.18677225112915;0.05531642469455052
KNR_17_;0.010045005337385473;0.003097957989858639;0.05625859732758841;0.005127869488026838;0.01294297990697455;0.04733676022279739;10.19627411365509;0.06617526459079422
KNR_18_;0.010011229737612449;0.0031265491295948537;0.0561504535243126;0.00511994716335335;0.017263279539402942;0.04510976556257091;10.19879765510559;0.05358037834667748
KNR_19_;0.009937981676990944;0.0030849327873792138;0.05612959883181425;0.005030387051621013;0.02405159745174056;0.03769741973652433;10.229494452476501;0.07602063186029899
KNR_20_;0.009938164837990827;0.0031439344421039547;0.05621502232136777;0.005195549915240921;0.02579892359325121;0.03328529998096589;10.184017372131347;0.04521891846291848
KNR_21_;0.009913432001075641;0.0031235702864358;0.05617034033098063;0.004949269814893697;0.02790632124325848;0.03642546011565604;10.208472943305969;0.07115667718394504
KNR_22_;0.009896578756180626;0.003119035020898292;0.05605740487759462;0.004701223448731184;0.029508270475396982;0.038621536141559706;10.179811143875122;0.055439081639650764
KNR_23_;0.009854905578683662;0.0031096016897986523;0.055837654371647304;0.004459202803386994;0.03371364916405779;0.036366512806149005;10.187238001823426;0.06052760293867552
KNR_24_;0.00986246829192547;0.0031205361364128616;0.05581662839757366;0.004428904837013408;0.03311428910409715;0.03495055732292;10.050345754623413;0.032988770351103286
KNR_25_;0.009833357796311134;0.0031504305604383364;0.05578525683872778;0.0043165088758245155;0.03721720449371224;0.02933948095158214;10.05036175251007;0.033668914620716674
KNR_26_;0.009849861479514362;0.0031664070326275348;0.055957959416114;0.0043115995801174985;0.03570489016043772;0.028856331896916963;10.066180968284607;0.048686658575830155
KNR_27_;0.00985937908568341;0.003193115473229221;0.05600551777068989;0.004451544671565317;0.03572752920848453;0.029082178779014724;10.270729160308838;0.3466579451572891
KNR_28_;0.009879135867091025;0.003180176951403076;0.05623930148301977;0.0044706618907880205;0.033171166293284336;0.027934368061055766;10.057982420921325;0.03554004930927325
KNR_29_;0.00985679421471238;0.0032191908732075425;0.056252683368315105;0.004586895741751604;0.03684872337467208;0.031045377424099834;10.982129764556884;2.692929537309993
KNR_30_;0.00982492520773818;0.0031582941560829147;0.05628542160919039;0.004414364762182542;0.03843079596345791;0.02880083364949828;10.490274310112;1.1532872372644623
