epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.028106689122575506;0.0024694980450799477;0.002568707754667763;0.0007704836335241627;-0.021753678193768545;0.029630967318427542
5;0.02740515461943662;0.002046858873514236;0.002543918364844538;0.0007575098718180301;-0.011822579189119808;0.03811862899605291
