Parameters;mse-mean;mse-std;mae-mean;mae-std;r2-mean;r2-std;time-mean;time-std
NBR_;0.0016483748392119107;0.0006723600338603187;0.015489425694038161;0.000728448736707095;0.020688731569263753;0.012110062538905323;1.3119421482086182;0.15532817835793114
