epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.08600864181543116;0.015809210882571503;0.015231932726945474;0.004674902215269507;-0.5810963874163855;0.5901456857260826
5;0.06845330667438058;0.012500074962014728;0.011545479154762301;0.0037701278601275485;-0.1477942592038017;0.22400751542038316
