Parameters;mse-mean;mse-std;mae-mean;mae-std;r2-mean;r2-std;time-mean;time-std
KNR_1_;0.0051844996884379815;0.0008394778540755065;0.036262935055339375;0.0010799119649218822;-1.1611045460623401;0.47630268428507605;368.2437590837479;23.496501298023496
KNR_2_;0.003747908494505222;0.0007397317991667615;0.03307477417291535;0.0013652083800490345;-0.5350493501570477;0.2098322081620911;215.56962637901307;65.78838025538522
KNR_3_;0.0033248154015658215;0.0007615143869459334;0.03181010957571656;0.0011624010252148246;-0.34811534835367325;0.11967962882000764;83.63346157073974;0.1598768430178597
KNR_4_;0.0031112216330450226;0.0008262687015409456;0.03119035643821013;0.001418974436389411;-0.2511481074159521;0.08391656821140267;82.83142170906066;0.11951497591683655
KNR_5_;0.0029681125713327166;0.0007899468406995401;0.03064375679011499;0.001351209176559883;-0.19289332761664094;0.08066344712999884;83.00355951786041;0.1443193926338999
KNR_6_;0.002890687619873331;0.000794432280152696;0.030202095132115348;0.0011950928381027593;-0.15912061396263993;0.0689280065595296;81.99433369636536;0.535674056432736
KNR_7_;0.0028332009288774647;0.0008064362981596982;0.029962984258583458;0.0012993939488102166;-0.13316459479423362;0.05628411064243918;81.85187757015228;0.22817894766343824
KNR_8_;0.0027944135525483802;0.0008094485385654651;0.029909241182063145;0.0012725353988156233;-0.11594438010451913;0.05107753221865374;81.64591844081879;0.22100252951242746
KNR_9_;0.0027479643667903644;0.0008242931486961055;0.029747790890683856;0.001347492753158802;-0.09442317627266887;0.05159565956762769;81.83734459877014;0.17687302697223076
KNR_10_;0.002728956605700622;0.0008194649301315305;0.029665025796916822;0.0013914890889000597;-0.08716199743274118;0.05163839104682394;82.02575442790985;0.28510145151936456
KNR_11_;0.0027053877819992996;0.0008137653444033845;0.029504478385132465;0.0013381012412578685;-0.07773538883950323;0.0503886434299931;81.88012595176697;0.3212184411577381
KNR_12_;0.0026942037885033126;0.0008213863408938544;0.029516202115271256;0.0013822711808696819;-0.07173280507870938;0.03983139949625046;81.77438678741456;0.15652869230984695
KNR_13_;0.0026805109936976143;0.0008257050894496528;0.029424559271197685;0.0014160867142436796;-0.06531017200365923;0.03637922988285718;81.88946881294251;0.31121226301517896
KNR_14_;0.0026623519749785123;0.0008230651044780206;0.029404216061038158;0.0013802524071975285;-0.05804442931469531;0.0326167357540551;81.81115748882294;0.15967060445078737
KNR_15_;0.002660260696905575;0.0008266874052890511;0.029390647493794313;0.0014052395780376466;-0.05678371305032277;0.030863245707167156;82.16349246501923;0.1571534181710136
KNR_16_;0.0026443147921565288;0.0008285990068627127;0.029259622139369963;0.0013731363864849906;-0.04967775654277633;0.03110776780364193;81.64452886581421;0.20492044535531498
KNR_17_;0.002638622543466192;0.0008260438949039212;0.029223695006688855;0.0013183363118322046;-0.04756605294284646;0.02960193830525054;81.53970875740052;0.1724847329252689
KNR_18_;0.002630949512995113;0.0008222284382077338;0.029143490063002975;0.0012656212028629489;-0.04447178667717333;0.02652963740550013;81.79066236019135;0.17639701712513386
KNR_19_;0.002622606389335163;0.0008166233705336321;0.02905396154477598;0.00128238857808118;-0.04123294058101177;0.024692076296999252;82.07801880836487;0.2363651178949659
KNR_20_;0.002618637717725196;0.0008109564325630265;0.02902942812197463;0.0012373960090952124;-0.039919611300839694;0.023021269543323623;82.04099090099335;0.23567079626772003
KNR_21_;0.0026024611323143695;0.000785540277255548;0.02897369993223583;0.0012017600886956442;-0.035082739199384406;0.021929373103849594;212.37928919792176;113.03100029911207
KNR_22_;0.0025958989587739623;0.0007846235150142923;0.02892278169252215;0.0011823733834223481;-0.03241203915493285;0.021881479912344834;334.3404374599457;14.66013988793059
KNR_23_;0.0025863286974207086;0.000784211326387953;0.02892937015900986;0.0011874888897877697;-0.028544431494401536;0.024434792101607032;337.54764437675476;9.396889771070436
KNR_24_;0.002581163695336035;0.0007798011169569657;0.028907684264232937;0.0011348247314138472;-0.026887608289837706;0.024354745165735665;337.40370056629183;18.33718100485994
KNR_25_;0.0025767952753892763;0.0007798238489984328;0.02886099226099309;0.0011394749668324346;-0.025006618493532817;0.024155199093899758;261.83440816402435;73.78619699522895
KNR_26_;0.0025760204166171215;0.0007874200126060593;0.028871271307196834;0.0012003147425377605;-0.02388478910713624;0.02355111729632891;204.4486519098282;3.2992692599175784
KNR_27_;0.0025745478672360464;0.0007913421405493078;0.02885117592506369;0.0012103190160525589;-0.022876246471881523;0.02300432789443658;205.1458712339401;3.59552872523022
KNR_28_;0.002575738989866372;0.0007941291947333341;0.02889211788310041;0.001232932591099181;-0.02303219304354953;0.022271589204571892;200.2539427280426;4.293481241124782
KNR_29_;0.002574686080225275;0.0007954165431660498;0.028879275792579512;0.0012035540950738346;-0.022451250416868164;0.02193242564047517;202.87833976745605;5.380034173203639
KNR_30_;0.0025709477445390204;0.0007967526091727512;0.028826767429259093;0.001201203558667784;-0.020825948241914617;0.022204982118414002;200.54143266677858;6.6664151414602815
