epoch;mae-mean;mae-std;mse-mean;mse-std;r2-mean;r2-std
1;0.011160170011070872;0.0031727992834466446;0.00032098977685289726;0.00016731107264353635;-1.8242746064659094;1.339112155135104
5;0.007142504836222109;0.0023039043213113216;0.00018788781067427524;0.00017801678604873497;-0.3785438499404061;0.47365978956388705
